"221Addie_GranddadandPops" "221Addie_TheSlap" "AMAZINGmadness_Alike" "AMAZINGmadness_ItMayBeRage" "AmbiguousMorals_CapturedInaPrecariousSituation" "AmbiguousMorals_TwoYearsLater" "EventHorizon_InFineSpirits" "EventHorizon_NotQuiteaCountryHoliday" "Lizard501_TheCollegeDays" "Lizard501_TheForger" "okapi_Bees&OtherStories" "okapi_Cheers" "okapi_FromthePenofInkyQuill"
"made" 0.159016219654405 0.14908419707511 0.122116487214999 0 0.137931034482759 0.150506076682846 0.132583988273683 0.122366748695205 0.0795228628230616 0.154589371980676 0.0923798757733776 0.0756080144495316 0.106830618963525
"watson" 0 0.0141984949595343 0.0193599308999389 0 0.00811359026369168 0 0.00662919941368414 0 0 0 0.673400673400673 0.0182019294045169 0.388078575010356
"let" 0.106010813102937 0.14908419707511 0.157857898107194 0 0.0811359026369168 0.0714903864243519 0.114906123170525 0.108845560994078 0.062482249360977 0.0966183574879227 0.0923798757733776 0.11831254112936 0.0741273682604051
"other" 0.0530054065514683 0.127786454635809 0.0893535272304874 0 0.129817444219067 0.0865409940926365 0.108276923756841 0.0993807296032884 0.391934109627947 0.309178743961353 0.0972419744982922 0.116912392713628 0.0545054178385332
"face" 0.0530054065514683 0.14908419707511 0.242743748976157 0.0821377724236119 0.235294117647059 0.184369943936486 0.0692383049873677 0.0703101760458639 0.227208179494462 0.270531400966184 0.0680693821488045 0.103610982764173 0.0545054178385332
"am" 0.0636064878617619 0.0567939798381372 0.0178707054460975 0 0.0567951318458418 0.0225759115024269 0.158364208215788 0.118986451769923 0.0454416358988924 0 0.160449257922182 0.0686072723708713 0.194039287505178
"say" 0.0424043252411746 0.0922902172369729 0.0953104290458533 0 0.113590263691684 0.0790156902584942 0.131847410561051 0.117634332999811 0.102243680772508 0.0772946859903382 0.111828270673036 0.0812086081124599 0.124272352671856
"really" 0.127212975723524 0.19877892943348 0.424429254344815 0 0.0730223123732252 0.0639650825902096 0.082496703814736 0.0703101760458639 0.0454416358988924 0.135265700483092 0.0364657404368596 0.083308830736058 0.0218021671354133
"got" 0.137814057033817 0.191679681953713 0.035741410892195 0 0.0324543610547667 0.0865409940926365 0.105330612906315 0.127775223775656 0.0795228628230616 0.0966183574879227 0.0632072834238899 0.130213802663082 0.0632262846926984
"right" 0.0636064878617619 0.14908419707511 0.116159585399634 0 0.0567951318458418 0.124167513263348 0.0935453695042095 0.0885637794423862 0.124964498721954 0.115942028985507 0.0607762340614326 0.140014841573207 0.0588658512656158
"why" 0.148415138344111 0.170381939514411 0.0804181745074387 0 0.14604462474645 0.0714903864243519 0.128901099710525 0.120338570540036 0.142005112184039 0.173913043478261 0.0729314808737191 0.063006678707943 0.087208668541653
"looked" 0.106010813102937 0.184580434473946 0.125094938122682 0 0.0973630831643002 0.105354253677992 0.0441946627578943 0.0520565726493415 0.32945186026697 0.270531400966184 0.0911643510921489 0.15541647414626 0.0784878016874877
"still" 0.0530054065514683 0.0638932273179043 0.162325574468719 0 0.129817444219067 0.0827783421755653 0.0743943489757887 0.100732848373401 0.164725930133485 0.289855072463768 0.0923798757733776 0.0987104633091108 0.0501449844114505
"gregory" 0.23322378882646 0.0212977424393014 0.00148922545384146 0 0 0 0.170149451617893 0.233916547229509 0 0 0.00121552468122865 0.063006678707943 0
"look" 0.190819463585286 0.0638932273179043 0.102756556315061 0 0.0730223123732252 0.101591601760921 0.102384302055788 0.105465264068796 0.187446748082931 0.21256038647343 0.0692849068300332 0.0917097212304504 0.0741273682604051
"way" 0.11661189441323 0.106488712196507 0.15339022174567 0 0.0811359026369168 0.0903036460097076 0.0987014134926305 0.0824792449768788 0.0852030673104232 0.0579710144927536 0.0765780549174051 0.0994105375169768 0.0981097521093597
"after" 0.201420544895579 0.141984949595343 0.134030290845731 0 0.113590263691684 0.150506076682846 0.0847064369526307 0.0953243732929501 0.113604089747231 0.173913043478261 0.0814401536423197 0.0770081628652637 0.0893888852551944
"our" 0.031803243930881 0.04969473235837 0.00595690181536583 0 0.0811359026369168 0.0301012153365692 0.0957551026421043 0.152113361637686 0.0681624538483385 0.0579710144927536 0.170173455372011 0.0483051203427563 0.135173436239562
"again" 0.0954097317926429 0.120687207156041 0.22487304353006 0 0.186612576064909 0.0714903864243519 0.0633456832863151 0.0919440763676681 0.0397614314115308 0.0966183574879227 0.0571296600177467 0.0931098696461825 0.0545054178385332
"take" 0.11661189441323 0.127786454635809 0.0848858508689631 0 0.0486815415821501 0.120404861346277 0.121535322584209 0.0878877200573298 0.0397614314115308 0.0966183574879227 0.0753625302361765 0.0945100180619146 0.0588658512656158
"own" 0.0636064878617619 0.04969473235837 0.0759504981459143 0 0.14604462474645 0.112879557512135 0.0832332815273675 0.0743665323562022 0.204487361545016 0.21256038647343 0.0923798757733776 0.111311799050699 0.0806680184010291
"go" 0.127212975723524 0.262672156751384 0.111691909038109 0 0.0567951318458418 0.0790156902584942 0.0692383049873677 0.0838313637469915 0.0681624538483385 0.0966183574879227 0.0729314808737191 0.112711947466431 0.0981097521093597
"away" 0.0424043252411746 0.106488712196507 0.250189876245365 0 0.14604462474645 0.120404861346277 0.0847064369526307 0.0804510668217096 0.107923885259869 0.0772946859903382 0.059560709380204 0.0574060850450148 0.0501449844114505
"long" 0.0636064878617619 0.0922902172369729 0.0833966254151216 0.0164275544847224 0.0892494929006085 0.0790156902584942 0.0891259032284201 0.0824792449768788 0.0454416358988924 0.0579710144927536 0.103319597904435 0.102910908556307 0.0850284518281117
"while" 0.0742075691720556 0.0780917222774386 0.0506336654306095 0 0.0405679513184584 0.0301012153365692 0.106803768331578 0.135211877011277 0.142005112184039 0.0193236714975845 0.0461899378866888 0.102210834348441 0.0305230339895786
"brother" 0.0424043252411746 0.14908419707511 0.0789289490535972 0 1.23326572008114 0.334876020619333 0.0633456832863151 0.0790989480515969 0.164725930133485 0 0.0388967897993169 0.0294031167303734 0.00654065014062398
"wasn" 0.0848086504823492 0.120687207156041 0.137008741753414 0 0.14604462474645 0.154268728599917 0.10312087976842 0.0919440763676681 0.0738426583357001 0.21256038647343 0.0461899378866888 0.063006678707943 0.0218021671354133
"things" 0.0848086504823492 0.0922902172369729 0.0699935963305485 0 0.0567951318458418 0.0564397787560673 0.13111083284842 0.146028827172179 0.0227208179494462 0.0579710144927536 0.0449744132054601 0.0469049719270243 0.0283428172760372
"day" 0.0954097317926429 0.269771404231151 0.0223383818076219 0 0.0243407707910751 0.048914474921925 0.0913356363663148 0.0872116606722735 0.0454416358988924 0 0.138569813660066 0.0735077918259335 0.104650402249984
"where" 0.0742075691720556 0.0354962373988357 0.0640366945151827 0 0.0649087221095335 0.0790156902584942 0.110486656894736 0.106141323453852 0.0511218403862539 0.135265700483092 0.0705004315112618 0.0644068271236751 0.093749318682277
"first" 0.0742075691720556 0.177481186994179 0.0789289490535972 0 0.0649087221095335 0.0714903864243519 0.0810235483894728 0.0554368695746234 0.0852030673104232 0.0386473429951691 0.10818169662935 0.100810685932709 0.093749318682277
"most" 0.0742075691720556 0.04969473235837 0.0431875381614023 0 0.0486815415821501 0.0602024306731384 0.102384302055788 0.124394926850375 0.0795228628230616 0.0193236714975845 0.109397221310579 0.0378040072247658 0.109010835677066
"come" 0.190819463585286 0.0851909697572057 0.0923319781381703 0 0.0405679513184584 0.112879557512135 0.0530335953094731 0.0676059385056383 0.0908832717977847 0.115942028985507 0.0376812651180882 0.139314767365341 0.0784878016874877
"james" 0.0106010813102937 0.00709924747976714 0.67461913059018 0.0109517029898149 0 0 0.0530335953094731 0.03177479109765 0 0 0.00729314808737191 0.00140014841573207 0.00654065014062398
"has" 0.0424043252411746 0.0425954848786029 0.0327629599845121 0 0.0405679513184584 0.0677277345072807 0.133320565986314 0.101408907758457 0.119284294234592 0.0772946859903382 0.114259320035493 0.0392041556404979 0.0545054178385332
"should" 0.0954097317926429 0.0851909697572057 0.0655259199690241 0 0.0811359026369168 0.0790156902584942 0.0987014134926305 0.121690689310149 0.0795228628230616 0.135265700483092 0.0802246289610911 0.0399042298483639 0.0523252011249918
"took" 0.0636064878617619 0.09938946471674 0.104245781768902 0 0.121703853955375 0.146743424765775 0.0537701730221047 0.0608453446550745 0.0681624538483385 0.154589371980676 0.0923798757733776 0.0994105375169768 0.0457845509843678
"hands" 0 0.0922902172369729 0.104245781768902 0 0.1947261663286 0.0865409940926365 0.0353557302063154 0.0736904729711458 0.102243680772508 0.0193236714975845 0.0583451846989753 0.143515212612537 0.013081300281248
"both" 0.0424043252411746 0.0567939798381372 0.0268060581691462 0 0.113590263691684 0.105354253677992 0.0832332815273675 0.110873739149247 0.198807157057654 0 0.0583451846989753 0.0749079402416656 0.0457845509843678
"man" 0.0848086504823492 0.227175919352549 0.0997781054073776 0 0.0405679513184584 0.0413891710877827 0.087652747803157 0.0439438600286649 0.0113604089747231 0 0.202992621765185 0.0441046750955601 0.0327032507031199
"never" 0.0742075691720556 0.19877892943348 0.151900996291829 0 0.14604462474645 0.120404861346277 0.0714480381252624 0.0459720381838341 0.0284010224368077 0.0772946859903382 0.0777935795986338 0.0658069755394072 0.0697669348333224
"molly" 0 0 0.0193599308999389 0.487350783046764 0 0 0 0 0 0 0 0.310832948292519 0.00436043342708265
"thought" 0.031803243930881 0.0354962373988357 0.14296564356878 0 0.0973630831643002 0.0790156902584942 0.061872527861052 0.0615214040401309 0.0795228628230616 0.0579710144927536 0.0899488264109203 0.082608756528192 0.0545054178385332
"lips" 0.0106010813102937 0.0425954848786029 0.184663956276341 0 0.170385395537525 0.0714903864243519 0.0294631085052628 0.0155493658562968 0 0.0193236714975845 0.0583451846989753 0.173618403550776 0.0261626005624959
"room" 0.127212975723524 0.184580434473946 0.0819073999612801 0 0.121703853955375 0.188132595853558 0.0346191524936838 0.0818031855918224 0.187446748082931 0.21256038647343 0.0814401536423197 0.0588062334607468 0.0392439008437439
"need" 0.106010813102937 0.205878176913247 0.0506336654306095 0 0.0486815415821501 0.109116905595063 0.097964835779999 0.0797750074366532 0.0454416358988924 0.0193236714975845 0.0425433638430028 0.0784083112809958 0.0305230339895786
"door" 0.0742075691720556 0.163282692034644 0.0848858508689631 0 0.0324543610547667 0.101591601760921 0.0552433284473678 0.0608453446550745 0.113604089747231 0.135265700483092 0.0656383327863472 0.0987104633091108 0.0392439008437439
"few" 0.0424043252411746 0.0425954848786029 0.111691909038109 0 0.0486815415821501 0.0639650825902096 0.105330612906315 0.0831553043619351 0.062482249360977 0.0772946859903382 0.0498365119303747 0.0448047493034262 0.0610460679791571
"moment" 0.11661189441323 0.0851909697572057 0.104245781768902 0.0547585149490746 0.14604462474645 0.0940662979267788 0.0743943489757887 0.0831553043619351 0.0908832717977847 0.0772946859903382 0.0656383327863472 0.0399042298483639 0.0436043342708265
"those" 0.031803243930881 0.0354962373988357 0.0565905672459754 0 0.0973630831643002 0.0903036460097076 0.0942819472168411 0.0797750074366532 0.0568020448736154 0.0966183574879227 0.0692849068300332 0.0658069755394072 0.0545054178385332
"us" 0.0424043252411746 0.0851909697572057 0.016381479992256 0 0.0486815415821501 0.0639650825902096 0.0581896392978941 0.120338570540036 0.0738426583357001 0.0772946859903382 0.105750647266893 0.0518054913820865 0.0741273682604051
"seb" 0 0 0 0 0 0 0.00662919941368414 0 0 0 0 0.347936881309419 0
"such" 0 0.0283969899190686 0.0938212035920118 0 0.14604462474645 0.112879557512135 0.0736577712631571 0.0831553043619351 0.0340812269241693 0.0193236714975845 0.0729314808737191 0.0343036361854357 0.113371269104149
"another" 0.0636064878617619 0.0283969899190686 0.0461659890690852 0 0.0567951318458418 0.0714903864243519 0.0950185249294727 0.0757186511263149 0.0511218403862539 0.135265700483092 0.0802246289610911 0.0581061592528808 0.0654065014062398
"until" 0.0742075691720556 0.0567939798381372 0.0282952836229877 0 0.0649087221095335 0.0526771268389961 0.0626091055736836 0.0730144135860894 0.0170406134620846 0.0193236714975845 0.0765780549174051 0.0966102406855127 0.106830618963525
"turned" 0.0106010813102937 0.0354962373988357 0.129562614484207 0 0.0486815415821501 0.116642209429206 0.0368288856315786 0.0398875037183266 0.0965634762851463 0.0772946859903382 0.0863022523672343 0.0980103891012447 0.0632262846926984
"work" 0.0742075691720556 0.09938946471674 0.0193599308999389 0 0.0649087221095335 0.0526771268389961 0.130374255135788 0.0750425917412585 0.0568020448736154 0.0966183574879227 0.0656383327863472 0.0532056397978186 0.0218021671354133
"shall" 0 0 0.00595690181536583 0 0.0243407707910751 0.0075253038341423 0.0832332815273675 0.154141539792855 0 0 0.110612745991807 0.021002226235981 0.0545054178385332
"course" 0.0954097317926429 0.0709924747976714 0.0387198617998779 0 0.0973630831643002 0.0865409940926365 0.0699748826999993 0.054760810189567 0.0284010224368077 0.0579710144927536 0.102104073223207 0.0798084596967279 0.0719471515468638
"jim" 0 0 0.00148922545384146 0 0 0 0.0942819472168411 0 0 0 0 0.256227160078968 0
"however" 0.0212021626205873 0.0141984949595343 0.0297845090768291 0 0.0243407707910751 0.0451518230048538 0.125954788859999 0.157521836718137 0.0113604089747231 0.0386473429951691 0.027957067668259 0.00560059366292827 0.0283428172760372
"since" 0.031803243930881 0.09938946471674 0.0297845090768291 0 0.0486815415821501 0.0564397787560673 0.130374255135788 0.117634332999811 0.0340812269241693 0 0.0340346910744023 0.021702300443847 0.0283428172760372
"mrs" 0 0.00709924747976714 0.0416983127075608 0.00547585149490746 0 0.0075253038341423 0.0272533753673681 0.120338570540036 0.119284294234592 0 0.2163633932587 0.0238025230674451 0.013081300281248
"father" 0.0424043252411746 0.0780917222774386 0.00297845090768291 0 0 0.0602024306731384 0.0920722140789464 0.187944509045675 0.0908832717977847 0.0193236714975845 0.0206639195808871 0.00350037103933017 0.0174417337083306
"thing" 0.0424043252411746 0.0354962373988357 0.0595690181536583 0 0.0405679513184584 0.0263385634194981 0.114169545457894 0.103437085913627 0.0454416358988924 0.0966183574879227 0.0206639195808871 0.0511054171742205 0.0239823838489546
"night" 0.137814057033817 0.19877892943348 0.0416983127075608 0 0.0162271805273834 0.0526771268389961 0.0891259032284201 0.0243381378620298 0.0113604089747231 0.0966183574879227 0.0948109251358349 0.081908682320326 0.0828482351145704
"around" 0.265027032757341 0.177481186994179 0.129562614484207 0 0.0486815415821501 0.101591601760921 0.0441946627578943 0.0534086914194543 0.187446748082931 0.173913043478261 0.0340346910744023 0.0609064560843449 0.0305230339895786
"find" 0.0530054065514683 0.0425954848786029 0.0774397235997558 0 0.0405679513184584 0.0263385634194981 0.0662919941368414 0.104113145298683 0.0965634762851463 0.0966183574879227 0.0534830859740607 0.041304378264096 0.0719471515468638
"mister" 0 0 0 0 0 0 0 0 0 0 0.130061140891466 0.0553058624214167 0.632262846926985
"through" 0.0742075691720556 0.120687207156041 0.0774397235997558 0 0.0649087221095335 0.0677277345072807 0.046404395895789 0.0703101760458639 0.0965634762851463 0.173913043478261 0.0510520366116034 0.0749079402416656 0.0654065014062398
"asked" 0.402841089791159 0.276870651710919 0.0282952836229877 0 0.0486815415821501 0.0865409940926365 0.0162047096778946 0.0189296627815787 0.170406134620846 0.173913043478261 0.0644228081051186 0.102910908556307 0.0893888852551944
"once" 0.0424043252411746 0.00709924747976714 0.0580797926998168 0 0.105476673427992 0.0940662979267788 0.0353557302063154 0.0473241569539468 0.0795228628230616 0.154589371980676 0.109397221310579 0.0574060850450148 0.126452569385397
"mouth" 0.0424043252411746 0.00709924747976714 0.0461659890690852 0 0.0649087221095335 0.0451518230048538 0.0287265307926313 0.0480002163390032 0.0397614314115308 0.0386473429951691 0.0413278391617742 0.163817364640652 0.0152615169947893
"felt" 0.0106010813102937 0.0567939798381372 0.156368672653353 0 0.227180527383367 0.210708507355985 0.0456678181831574 0.0466480975688904 0.0227208179494462 0.154589371980676 0.0218794442621157 0.0448047493034262 0.0218021671354133
"enough" 0.0212021626205873 0.09938946471674 0.108713458130426 0 0.0649087221095335 0.0903036460097076 0.0736577712631571 0.0507044538792287 0.102243680772508 0.154589371980676 0.0388967897993169 0.0441046750955601 0.0261626005624959
"nothing" 0.0424043252411746 0.0567939798381372 0.0893535272304874 0 0.0649087221095335 0.048914474921925 0.0692383049873677 0.0486762757240596 0.0340812269241693 0.0193236714975845 0.0765780549174051 0.0553058624214167 0.0457845509843678
"mind" 0.0636064878617619 0.0354962373988357 0.0774397235997558 0 0.162271805273834 0.0903036460097076 0.0766040821136834 0.054760810189567 0.0454416358988924 0.0193236714975845 0.0486209872491461 0.0427045266798281 0.0523252011249918
"found" 0.0106010813102937 0.0567939798381372 0.0595690181536583 0 0.0973630831643002 0.0978289498438499 0.0500872844589468 0.0736904729711458 0.0965634762851463 0.115942028985507 0.055914135336518 0.0399042298483639 0.0719471515468638
"à" 0 0 0 2.2724783703866 0 0 0 0 0 0 0.0024310493624573 0 0.00436043342708265
"smile" 0.0742075691720556 0.127786454635809 0.159347123561036 0 0.0567951318458418 0.048914474921925 0.0596627947231573 0.0398875037183266 0.0284010224368077 0.0966183574879227 0.0498365119303747 0.0462048977191582 0.0174417337083306
